Animal,Date,Session,User,Exclude?,Ephys?,First World,Last World,Total Trials,Percent Correct,Total Rewards,Trial rate,Time Elapsed,Notes,
S26,210702,1,Teema,0,0,ymazeLong,ymazeLong,43,77.5,32,2.523548226,1042.174264,he started on long and did well until 15 min in. putting him in a 5 minute pause and starting delay,
S26,210702,1,Teema,0,0,ymazeSurprise,ymazeSurprise,50,87.5,43,1.578403235,1907.240296,he did better after pause w no VR. slowly did trials but understands what to do,
S27,210702,1,Tyler,0,0,ymazeLong,ymazeLong,159,72.5,128,131.4266821,3677.885622,Performed well. Very accurate and in control. Showed lack of motivation towards the end so stats declined over final 10 mins.,
S24,210702,1,Steph,0,0,ymazeSurprise,ymazeSurprise,37,29.72972973,13,1.522187946,1481.91193,did ok for a bit and then bad,
S24,210702,2,Steph,0,0,ymazeSurprise,ymazeSurprise,12,58.33333333,10,1.772185548,432.7232639,did decent at first and then started freaking out idk what happened,
S25,210702,1,Steph,0,0,ymazeSurprise,ymazeSurprise,152,60,89,23.69175776,3990.664951,decent job. Got up to 60,
S23,210703,1,Steph,0,0,ymazeSurprise,ymazeSurprise,15,33.33333333,5,1.738881783,539.8069076,paused after 8 min bc doing bad,
S23,210703,2,Steph,0,0,ymazeSurprise,ymazeSurprise,12,25,4,0.851884499,935.7274466,not good just staying still so stopped,
S26,210703,1,Steph,0,0,ymazeLong,ymazeSurprise,127,87.5,100,2.587858123,2945.182126,awesome job overall,
S27,210703,1,Steph,0,0,ymazeLong,ymazeSurprise,116,75,94,2.718230775,2568.65468,Really great job overall just started dropping off at the end,
S25,210704,1,Steph,0,0,ymazeLong,ymazeSurprise,113,62.5,73,2.483095358,2732.857623,decent job overall,
S24,210704,1,Steph,0,0,ymazeLong,ymazeSurprise,41,42.5,18,2.079930196,1218.887228,did fine on ymazelong but hated delay,
S23,210706,1,Navya,0,0,ymazeLong,ymazeSurprise,32,28.125,9,0.539634465,3699.660254,low accuracy.,
S26,210706,1,Teema,0,0,ymazeLong,ymazeSurprise,136,100,131,2.293206068,3566.468191,he did great. ended with 100 percent,
S27,210706,1,Tyler,0,0,ymazeLong,ymazeSurprise,119,60,97,1086.592604,3615.08297,Performed very well for around 35 minutes then declined. Still got some right and changed direction sometimes.,
S24,210706,1,Steph,0,0,ymazeLong,ymazeSurprise,103,42.5,53,115.5226559,3678.969736,just hovered around chance the whole time not the worst not the best,
S25,210706,1,Steph,0,0,ymazeLong,ymazeSurprise,43,55,25,2.207237343,1173.163269,did a pause at 20 min bc being annoying,
S25,210706,2,Steph,0,0,ymazeSurprise,ymazeSurprise,108,90,91,2.447565258,2650.831941,awesome job got to doing really really well on the delay,
S23,210707,1,Navya,0,0,ymazeShort,ymazeShort,81,37.5,30,14.6460537,3943.318945,did more trials which is good but low accuracy.,
S26,210707,1,Teema,0,0,ymazeLong,ymazeSurprise,103,77.5,94,1.747885356,3542.39535,he did good. his performance dropeed 40 min in but he picked up slightly at end,
S27,210707,1,Tyler,0,0,ymazeSurprise,ymazeSurprise,87,77.5,71,2.097876804,2492.313562,Did well for 40 mins then began to develop side bias. Instituting VR break,
S27,210707,2,Tyler,0,0,ymazeSurprise,ymazeSurprise,23,13.04347826,3,1.863834718,745.2914535,No improvement. Still complete side bias.,
S24,210707,1,Steph,0,0,ymazeLong,ymazeSurprise,39,43.58974359,20,1.869339556,1286.094077,ugh fine on ymazeLong but bad on delay,
S25,210707,1,Steph,0,0,ymazeSurprise,ymazeSurprise,157,52.5,100,43.91567445,3817.485407,first day trying out the update didn't really get it but good effort overall,
S23,210708,1,Navya,0,0,ymazeShort,ymazeShort,144,45,66,2.419291159,3592.0181,less side bias on ymazeshort.,
S26,210708,1,Teema,0,0,ymazeLong,ymazeSurprise,98,87.5,87,1.660732185,3545.616159,he did good. slight right bias but overall good,
S27,210708,1,Tyler,0,0,ymazeLong,ymazeSurprise,107,60,73,1328.367474,3606.376679,He never quite got comfortable during the session today. consistently had bad stretches. Stayed motivated though since reward delivery was more spread out.,
S24,210708,1,Steph,0,0,ymazeSurprise,ymazeSurprise,78,32.5,37,1.629582068,2905.489834,really not great,
S25,210708,1,Steph,0,0,ymazeSurprise,ymazeSurprise,117,57.5,78,2.180986458,3222.385319,ok overall but doesn't like update trials still,
S23,210709,1,Navya,0,0,ymazeShort,ymazeShort,91,60,37,1.526946836,3586.191779,did better. accuracy getting higher.,
S27,210709,1,Tyler,0,0,ymazeLong,ymazeSurprise,94,32.5,55,1.867993781,3025.73791,Still underperformed. Began to develop side bias again so spending the last few mins off VR.,
S24,210709,1,Steph,0,0,ymazeLong,ymazeSurprise,81,20,35,1.547086829,3154.096203,so annoying did very mediocre for the tinest bit and then gave up,
S25,210709,1,Steph,0,0,ymazeSurprise,ymazeSurprise,91,62.5,60,2.042178084,2681.810314,did ok not great still doesn't get update,
S25,210709,2,Steph,0,0,ymazeSurprise,ymazeSurprise,30,60,20,2.095762368,868.3634393,decent second session tried to squeeze some out of him but he didn't like update trials still,
S23,210711,1,Steph,0,0,ymazeShort,ymazeShort,52,30,15,2.524412771,1236.653886,not good first session just biased and also stopping a lot,
S1,210711,1,Steph,0,0,ymazeShort,ymazeShort,16,25,4,2.162069641,530.3045918,,
S23,210711,2,Steph,0,0,ymazeShort,ymazeShort,34,38.23529412,13,1.615830065,21.04181667,not great still,
S26,210711,1,Steph,0,0,ymazeLong,ymazeSurprise,79,50,48,2.54565394,1870.076396,he was doing ok not great on later delay so did a pause at 30 min,
S26,210711,2,Steph,0,0,ymazeSurprise,ymazeSurprise,24,25,8,1.889924994,765.2756574,very biased in the second sessiom,
S27,210711,1,Steph,0,0,ymazeLong,ymazeSurprise,57,47.5,33,2.402031191,1437.780462,good on ymazeLong and then struggled with bias on latest delay so pausing,
S27,210711,2,Steph,0,0,ymazeLong,ymazeSurprise,70,90,55,2.323764587,1809.14803,much much better in second session. Was doing awesome,
S25,210711,1,Steph,0,0,ymazeSurprise,ymazeSurprise,54,42.5,28,2.492549278,1304.990809,not great did a pause,
S25,210711,2,Steph,0,0,ymazeSurprise,ymazeSurprise,18,16.66666667,8,2.0771228,526.7051148,ugh really bad the whole time really,
S23,210712,1,Navya,0,0,ymazeShort,ymazeShort,46,20,11,192.2005571,3732.584096,accuracy dipped by end. not well enough to keep going.,
S26,210712,1,Teema,0,0,ymazeLong,ymazeSurprise,105,40,65,205.6672761,3643.549846,he did ok today. changing bias cap helped for half the session. ended poorly,
S27,210712,1,Tyler,0,0,ymazeLong,ymazeSurprise,51,55,31,1.741067923,1763.282004,Did decent but began to decline. Giving break to motivate.,
S27,210712,2,Tyler,0,0,ymazeLong,ymazeSurprise,28,21.42857143,7,1.587664602,1062.454317,Did vrey poorly after the break with bad side bias. Showed more effort near the end.,
S24,210712,1,Steph,0,0,ymazeLong,ymazeLong,106,70,52,1.800439919,3558.899518,he is the worst,
S25,210712,1,Steph,0,0,ymazeLong,ymazeSurprise,66,47.5,35,2.514060646,1577.985861,not great fell off kinda quick,
S25,210712,2,Steph,0,0,ymazeSurprise,ymazeSurprise,104,55,58,2.350610952,2657.467575,careful used the Tmaze for this. not the best really but ok,
S23,210713,1,Navya,0,0,ymazeShort,ymazeShort,36,52.77777778,19,0.725491974,2981.518909,better accuracy than before.,
S26,210713,1,Teema,0,0,ymazeLong,ymazeSurprise,89,52.5,47,1.843920742,2903.32154,he did ok. had to pause,
S26,210713,1,Teema,0,0,ymazeSurprise,ymazeSurprise,11,9.090909091,1,1.597753462,425.9982341,second session of the day bc of pause. he went right every single time so i did pause,
S27,210713,1,Tyler,0,0,ymazeLong,ymazeSurprise,86,40,45,1.918841198,2693.900833,Performed decently but began to decline due to side bias towards the end so giving a break,
S24,210713,1,Steph,0,0,ymazeLong,ymazeLong,55,30,18,2.26942785,1474.764532,ugh just bad,
S25,210713,1,Steph,0,0,ymazeLong,ymazeSurprise,174,72.5,116,13.23625059,4400.147449,better session! he stayed at 70 but still doesn't get the update,
S23,210714,1,Navya,0,0,ymazeShort,ymazeShort,57,40,19,37.26748684,3778.650158,lower than yesterday.,
S26,210714,1,Teema,0,0,ymazeLong,ymazeSurprise,113,85,69,1.888916656,3595.556012,he did ok but ended well,
S27,210714,1,Tyler,0,0,ymazeLong,ymazeSurprise,38,60.52631579,23,1.778935993,1287.708905,Doing alright but began to develop bias. Showed pretty good decision-making when necessary however.,
S27,210714,2,Tyler,0,0,ymazeLong,ymazeSurprise,63,67.5,36,1.991533349,1903.296662,Slowly improved over time but still not considered proficient,
S24,210714,1,Steph,0,0,ymazeLong,ymazeLong,91,17.5,28,1.565947468,3506.552983,horrible horrible idk what to do,
S25,210714,1,Steph,2,0,ymazeLong,ymazeSurprise,130,65,108,2.321542576,3301.673382,great job overall!! did above chance on update,
S23,210715,1,Navya,0,0,ymazeShort,ymazeShort,121,85,74,48.51319746,3819.886383,sooo much better today yay.,
S26,210715,1,Teema,0,0,ymazeLong,ymazeLong,12,66.66666667,8,2.445328234,303.9512238,ymazelong first. did a pause to fix lick detector and restart with delay,
S26,210715,1,Teema,0,0,ymazeSurprise,ymazeSurprise,103,75,76,1.888234253,3287.67774,he did good. went back and forth between good and bad performace,
S27,210715,1,Tyler,0,0,ymazeLong,ymazeSurprise,44,67.5,29,1.809839356,1463.162538,Doing very well but began to decline quickly,
S27,210715,2,Tyler,1,0,ymazeLong,ymazeSurprise,58,5,4,1.765535827,1975.648353,Didn't improve after break. File got overwritten,
S24,210715,1,Steph,0,0,ymazeLong,ymazeLong,133,37.5,77,2.253092921,3555.26225,did good for a bit and then gave up. all on visual guided,
S25,210715,1,Steph,0,0,ymazeLong,ymazeSurprise,177,92.5,146,21.72285564,4097.984455,good job overall today and even transitioned to earlier delay just not the best at updates,
S23,210716,1,Navya,0,0,ymazeLong,ymazeLong,106,85,83,1.778233085,3645.645837,did so great on long maze,
S26,210716,1,Teema,0,0,ymazeLong,ymazeSurprise,109,42.5,58,1.828798714,3583.56373,he did not do too well,
S27,210716,1,Tyler,0,0,ymazeLong,ymazeSurprise,106,47.5,72,1.77949883,3587.297858,Very up and down sesion. Did a better job of correcting his bias. Seemed to do well with the delay.,
S24,210716,1,Steph,0,0,ymazeLong,ymazeSurprise,65,77.5,47,1.817809782,2168.866296,so good on ymaze long and then he just crashed,
S24,210716,2,Steph,0,0,ymazeSurprise,ymazeSurprise,35,54.28571429,21,1.870875721,1161.240975,maybe slightly better but not great. was on delay,
S25,210716,1,Steph,0,0,ymazeLong,ymazeSurprise,136,62.5,106,2.359298629,3464.91674,Good job overall but not the best at the update part but above chance the whole time,
S23,210719,1,Navya,0,0,ymazeLong,ymazeLong,39,43.58974359,17,36.63921335,3669.727026,did ok. high side bias.,
S26,210719,1,Teema,0,0,ymazeLong,ymazeLong,18,33.33333333,6,2.078082007,530.3807825,warmup only. didnt do well. doing pause,
S26,210719,1,Teema,0,0,ymazeSurprise,ymazeSurprise,67,75,48,1.687634759,2389.538817,he did a little better,
S27,210719,1,Tyler,0,0,ymazeLong,ymazeSurprise,85,20,42,558.0479265,3616.150296,Biased throughout the session. No extended stretches without bias.,
S23,210720,1,Navya,0,0,ymazeLong,ymazeLong,30,30,9,0.553086978,3323.681263,not good. very high bias.,
S26,210720,1,Teema,0,0,ymazeSurprise,ymazeSurprise,104,65,70,1.792080726,3486.669245,he started off ok then did well but then dropped off at the end a lot,
S27,210720,1,Tyler,0,0,ymazeLong,ymazeSurprise,97,50,52,186.8138923,3636.95846,Slow bias decline over the session. Began to improve near the end though.,
S24,210720,1,Steph,0,0,ymazeLong,ymazeSurprise,95,80,73,2.474944444,2334.534238,did ok for a few min and then got discouraged,
S24,210720,1,Steph,0,0,ymazeSurprise,ymazeSurprise,43,52.5,24,1.752603091,1479.337201,just above chance on delay but pretty biased and not great,
S25,210720,1,Steph,0,0,ymazeLong,ymazeSurprise,128,52.5,85,2.190231908,3515.136362,good job overall and was above chance on task and update most of the time,
S23,210721,1,Navya,0,0,ymazeLong,ymazeLong,38,44.73684211,17,10.42543073,3823.730854,not good. will use auditory cue tmr.,
S26,210721,1,Teema,0,0,ymazeSurprise,ymazeSurprise,16,50,10,1.839644335,529.2264155,had to pause to fix lick detector,
S26,210721,1,Teema,0,0,ymazeSurprise,ymazeSurprise,19,15.78947368,4,1.811081915,633.8998847,stopping to do a brief pause bc he went left everytime,
S26,210721,1,Teema,0,0,ymazeSurprise,ymazeSurprise,58,52.5,35,1.990746461,1754.658693,he did a little better,
S27,210721,1,Tyler,0,0,ymazeSurprise,ymazeSurprise,21,42.85714286,9,1.564984102,816.0534296,Doing poorly to bias. Giving VR break.,
S27,210721,1,Tyler,0,0,ymazeSurprise,ymazeSurprise,50,57.5,28,1.45183747,2114.730112,Better preformance today. Pretty consistent. Still need to bring up the accuracy though.,
S24,210721,1,Steph,0,0,ymazeLong,ymazeSurprise,107,52.5,64,2.073129816,3123.496377,did maybe ok for a bit but fell to chance at 40 min,
S25,210721,1,Steph,0,0,ymazeLong,ymazeSurprise,79,57.5,62,2.259922562,2121.600297,doing pretty well on update but struggling with bias a bit so pausing,
S25,210721,2,Steph,0,0,ymazeSurprise,ymazeSurprise,34,58.82352941,22,2.062798044,991.1055243,seemed to be a bit random and struggling so stopped,
S23,210722,1,Navya,0,0,ymazeLong,ymazeLong,120,77.5,82,10.78204251,4319.316444,did well. high accuracy.,
S26,210722,1,Teema,0,0,ymazeSurprise,ymazeSurprise,118,37.5,61,2.014652327,3521.699595,he didnt do too well today,
S27,210722,1,Tyler,0,0,ymazeSurprise,ymazeSurprise,120,22.5,60,502.5476373,3617.250355,Improved session. Performed well for longer but bias developed later in the session.,
S24,210722,1,Steph,0,0,ymazeLong,ymazeSurprise,111,47.5,68,2.075326887,3243.339411,did actually ok on delay for a tiny bit but didn't last very long,
S25,210722,1,Steph,0,0,ymazeLong,ymazeSurprise,39,56.41025641,22,2.494677488,942.909695,did fine on warmup and middle delay but biased pretty quick on update so paused,
S25,210722,2,Steph,0,0,ymazeSurprise,ymazeSurprise,122,57.5,77,2.279539421,3216.569917,much better second session! like took a while but we got there finally,
S26,210723,1,Teema,0,0,ymazeSurprise,ymazeSurprise,46,40,19,1.957578702,1418.287491,he is not doing well. doing a pause,
S26,210723,1,Teema,0,0,ymazeSurprise,ymazeSurprise,55,60,33,2.012639375,1645.482917,he did okay. better than before but not great,
S27,210723,1,Tyler,0,0,ymazeSurprise,ymazeSurprise,118,30,53,7436.97479,3608.564795,No real improvement. Hovered around random percent then dropped below to finish off the session.,
S24,210723,1,Steph,0,0,ymazeLong,ymazeLong,159,37.5,67,28.12964405,3943.480494,horrible horrible,
S25,210723,1,Steph,0,0,ymazeLong,ymazeSurprise,121,55,83,2.397848674,3033.764847,did prett good today just fell off at very end and not amazing at update but overall above chance,
S23,210725,1,Steph,0,0,ymazeLong,ymazeLong,106,80,86,2.247276767,2836.800576,good job overall on ymazeLong,
S26,210725,1,Steph,0,0,ymazeSurprise,ymazeSurprise,44,35,16,2.099478709,1258.480075,not doing great on later delay below chance so pausing,
S26,210725,2,Steph,0,0,ymazeSurprise,ymazeSurprise,46,47.5,23,2.15599566,1280.669077,bad stayed at 50 the whole time,
S27,210725,1,Steph,0,0,ymazeSurprise,ymazeSurprise,28,39.28571429,11,1.987295504,865.4885913,doing bad,
S27,210725,2,Steph,0,0,ymazeLong,ymazeSurprise,90,62.5,51,2.246633794,2436.273649,did slightly better but didn't last,
S25,210725,1,Steph,0,0,ymazeLong,ymazeSurprise,127,77.5,90,2.194378762,3479.300026,great job overall,
S23,210726,1,Steph,0,0,ymazeLong,ymazeSurprise,84,65,63,1.624049335,3106.270058,on the delay again ok overall,
S26,210726,1,Teema,0,0,ymazeSurprise,ymazeSurprise,110,57.5,62,1.893838854,3491.213464,he did not do too well. no disturbances,
S27,210726,1,Tyler,0,0,ymazeSurprise,ymazeSurprise,52,30,13,1.732910696,1804.936613,Poor performance overall so instituting a VR break.,
S27,210726,2,Tyler,0,0,ymazeSurprise,ymazeSurprise,39,30.76923077,13,1.94174435,1213.418244,Poor session. Biased throughout.,
S24,210726,1,Steph,0,0,ymazeLong,ymazeLong,45,45,20,2.616598538,1034.841379,stopped bc being annoying,
S24,210726,2,Steph,0,0,ymazeLong,ymazeLong,46,27.5,16,2.401896454,1157.336221,just so bad,
S25,210726,1,Steph,0,0,ymazeLong,ymazeSurprise,99,55,62,2.184181671,2724.347651,did not do super great today,
S26,210727,1,Teema,0,0,ymazeLong,ymazeLong,166,87.5,132,3.023979612,3305.391639,ymazelong to remind him. he did well,
S27,210727,1,Tyler,0,0,ymazeSurprise,ymazeSurprise,108,32.5,62,1228.901953,3610.358881,First day with punishment. Performed better but declined in the end.,
S23,210727,1,Steph,0,0,ymazeLong,ymazeSurprise,105,65,78,1.776208449,3552.922564,did better on delay I think. good job overall,
S24,210727,1,Steph,0,0,ymazeLong,ymazeLong,90,55,54,2.614231002,2075.550534,did well at first and then totally fell off,
S25,210727,1,Steph,0,0,ymazeLong,ymazeSurprise,55,57.5,36,2.533583416,1310.65347,paused bc he was being so annoying and not trying,
S25,210727,2,Steph,0,0,ymazeSurprise,ymazeSurprise,88,57.5,60,2.413313814,2193.707908,really just not great on the update still,
S23,210728,1,Navya,0,0,ymazeLong,ymazeSurprise,96,67.5,59,134.6801347,3659.379633,did pretty well. stable accuracy.,
S26,210728,1,Teema,0,0,ymazeLong,ymazeSurprise,130,82.5,110,2.248091932,3476.258068,did a gradual transition. it worked and he did well,
S27,210728,1,Tyler,0,0,ymazeLong,ymazeSurprise,112,25,47,1.874602484,3587.235097,Did well for a while but fell off. Punisment less effective today.,
S24,210728,1,Steph,0,0,ymazeLong,ymazeLong,43,27.5,14,2.214886959,1169.541704,did it for 20 min but not good so stopped,
S24,210728,2,Steph,0,0,ymazeLong,ymazeLong,127,55,79,2.738836814,2786.834746,better second session above chance for a decent bit but dropping at the end. has a hard time changing sides,
S25,210728,1,Steph,0,0,ymazeLong,ymazeSurprise,112,57.5,71,2.248245816,2992.876175,pretty good job overall but just didn't last that long on the update part. Computer was downloading software updates so super slow,
S23,210729,1,Navya,0,0,ymazeLong,ymazeLong,130,62.5,84,2.172554894,3604.121502,did ok. not as well as yesterday.,
S26,210729,1,Teema,0,0,ymazeLong,ymazeSurprise,45,87.5,40,2.623718022,1034.428753,he did good but something is wrong restart,
S26,210729,1,Teema,0,0,ymazeSurprise,ymazeSurprise,84,65,65,2.194275206,2300.868864,he did good but dropped off at end,
S27,210729,1,Tyler,0,0,ymazeLong,ymazeSurprise,39,53.84615385,21,2.256289407,1042.15309,Declining early to side bias so VR break.,
S27,210729,2,Tyler,0,0,ymazeLong,ymazeSurprise,75,60,46,2.118272074,2128.393227,Very positive response to extra reward delivery this session.,
S24,210729,1,Steph,0,0,ymazeLong,ymazeSurprise,130,55,86,2.196155545,3560.302882,decent job today on delay! Good job bud,
S25,210729,1,Steph,0,0,ymazeLong,ymazeSurprise,32,62.5,20,3.028653905,654.7093056,fine on warmup but then just kept running to the same side very biased,
S25,210729,2,Steph,0,0,ymazeSurprise,ymazeSurprise,122,50,64,2.592788718,2831.033294,not really great but slightly better than first session,
S23,210730,1,Navya,0,0,ymazeLong,ymazeSurprise,126,67.5,77,281.9633,3632.812827,did well. not progressing too much though.,
S26,210730,1,Teema,0,0,ymazeLong,ymazeSurprise,40,57.5,23,2.414312042,1002.098142,he wasnt ding too well so i did a pause,
S26,210730,1,Teema,0,0,ymazeSurprise,ymazeSurprise,68,52.5,42,2.035241605,2010.854669,didnt do too well after pause,
S27,210730,1,Tyler,0,0,ymazeLong,ymazeSurprise,91,75,66,1.98974661,2748.29411,Very good session today. Began to decline towards the end so ended the session early.,
S24,210730,1,Steph,0,0,ymazeLong,ymazeSurprise,52,47.5,30,2.328523291,1342.335116,fine at warmup bad at delay,
S24,210730,2,Steph,0,0,ymazeSurprise,ymazeSurprise,116,55,66,2.185002532,3187.840801,better in second session but not amazing amazing,
S25,210730,1,Steph,0,0,ymazeLong,ymazeSurprise,42,65,29,2.594621309,974.0239967,good but bias being weird restart,
S25,210730,2,Steph,0,0,ymazeSurprise,ymazeSurprise,142,65,83,2.523314747,3385.180114,not the best not the worst worst but not good on update,
S23,210801,1,Steph,0,0,ymazeLong,ymazeSurprise,133,77.5,103,307.3249634,3630.911955,good job overall,
S26,210801,1,Steph,0,0,ymazeLong,ymazeSurprise,145,57.5,103,2.762780958,3162.73217,did pretty well on later delay just dropped at the end,
S27,210801,1,Steph,0,0,ymazeLong,ymazeSurprise,110,72.5,86,2.347645791,2813.019149,did pretty well just dropped off at the end,
S24,210801,1,Steph,0,0,ymazeLong,ymazeSurprise,120,55,77,2.313462617,3116.021378,did ok on latest delay,
S25,210801,1,Steph,0,0,ymazeLong,ymazeSurprise,40,77.5,31,2.870820265,836.6488287,developed bias at 10 min so stopped briefly,
S25,210801,2,Steph,0,0,ymazeSurprise,ymazeSurprise,84,57.5,53,2.679964395,1888.904233,slightly better than usual but not amazing,
S23,210802,1,Navya,0,0,ymazeLong,ymazeSurprise,107,87.5,77,529.7466788,3673.604661,yay. did so well on later delay.,
S26,210802,1,Teema,0,0,ymazeLong,ymazeSurprise,150,90,134,2.605504098,3459.855756,he did really well today,
S27,210802,1,Tyler,0,0,ymazeLong,ymazeSurprise,88,62.5,63,2.111119241,2506.588356,Performed well and advanced. Bias slightly worse with new task but not awful.,
S24,210802,1,Steph,0,0,ymazeLong,ymazeSurprise,55,52.5,32,1.792100097,1865.156565,paused after 30 min bc doing bad,
S24,210802,2,Steph,0,0,ymazeSurprise,ymazeSurprise,67,82.5,60,1.989079853,2027.611638,did well on latest delay in second session,
S25,210802,1,Steph,0,0,ymazeLong,ymazeSurprise,105,55,61,2.631228337,2402.053897,not good idk if he needs a reset or soethig,
S25,210802,2,Steph,0,0,ymazeSurprise,ymazeSurprise,39,43.58974359,19,2.629721699,911.3601061,bad second session,
S23,210803,1,Navya,0,0,ymazeLong,ymazeSurprise,53,62.5,32,0.89883677,3634.16566,not as well as yesterday,
S26,210803,1,Teema,0,0,ymazeLong,ymazeSurprise,28,67.85714286,19,2.453031026,690.7073929,isnt doing well doing a pause,
S26,210803,1,Teema,0,0,ymazeLong,ymazeSurprise,91,62.5,67,2.122363178,2579.704599,he did ok not the best. first day on middle,
S27,210803,1,Tyler,0,0,ymazeLong,ymazeSurprise,70,32.5,34,1.952719092,2155.553635,Performed decently but declined to bias. ,
S27,210803,2,Tyler,0,0,ymazeLong,ymazeLong,38,39.47368421,15,2.430374565,942.506863,Did better. Still looking for bias to decrease as he becomes more familiar with the task.,
S24,210803,1,Steph,0,0,ymazeLong,ymazeSurprise,81,50,48,2.465108069,1973.43221,ok at first but dropped off to bias so pausing,
S24,210803,2,Steph,0,0,ymazeSurprise,ymazeSurprise,49,52.5,26,2.118178511,1408.362467,not much better,
S25,210803,1,Steph,0,0,ymazeLong,ymazeSurprise,96,55,58,2.591534949,2254.358801,not great at or below chance,
S25,210803,2,Steph,0,0,ymazeSurprise,ymazeSurprise,42,45,23,2.457603895,1031.624923,better for a bit and then dropped off still,
S26,210804,1,Teema,0,0,ymazeLong,ymazeLong,20,55,12,2.505522589,486.5529752,he was doing poorly so i put him on pause but i think he also needed rest,
26,210804,1,Teema,0,0,ymazeSurprise,ymazeSurprise,94,52.5,53,2.266435576,2495.814371,did not do well. choices seemed random,
S27,210804,1,Tyler,0,0,ymazeLong,ymazeSurprise,91,60,63,1.942754912,2816.364403,Performed very well today. Ended early due to bias decline.,
S23,210804,1,Navya,0,0,ymazeLong,ymazeSurprise,88,52.5,49,1.483263145,3581.459642,not as well but could be due to later training.,
S24,210804,1,Steph,0,0,ymazeLong,ymazeSurprise,111,47.5,62,1.862357258,3581.536951,not great not the worst. Percent correct was around 50 but bias was really low. Seemed to be trying just struggling with switching sides,
S25,210804,1,Steph,0,0,ymazeLong,ymazeSurprise,190,45,111,17.95377376,4243.928809,maybe slightly better than usual at least above chance on update and normal task,
S26,210805,1,Teema,0,0,ymazeLong,ymazeSurprise,152,62.5,112,2.63520296,3468.416978,he did okay today but not great,
S27,210805,1,Tyler,0,0,ymazeLong,ymazeSurprise,62,40,32,1.939414161,1922.837715,Doing ok but developed bias early.,
S27,210805,2,Tyler,0,0,ymazeLong,ymazeLong,35,40,14,2.380358641,890.1551713,Some improvement after break. Working on consistency.,
S23,210805,1,Navya,0,0,ymazeLong,ymazeSurprise,85,57.5,50,237.3086408,3639.688351,started off well then tapered off.,
S24,210805,1,Steph,0,0,ymazeLong,ymazeSurprise,97,47.5,61,1.72037315,3417.790436,did ok just fell off at end,
S25,210805,1,Steph,0,0,ymazeLong,ymazeSurprise,199,40,126,11.97968871,4601.81448,good on normal task but bad on updates,
S23,210806,1,Navya,0,0,ymazeLong,ymazeSurprise,25,36,9,0.811495977,1931.854408,started bad was slowly improving,
S26,210806,1,Steph,0,0,ymazeLong,ymazeSurprise,122,57.5,71,2.039017093,3592.585349,fine but not really great on middle delay,
S27,210806,1,Tyler,0,0,ymazeLong,ymazeSurprise,60,42.5,28,1.930834297,1870.379252,Performing poorly. Break due to lick detector malfunction.,
S27,210806,2,Tyler,0,0,ymazeLong,ymazeLong,62,82.5,41,2.587469691,1443.262602,Performed better after the break. Finished on a very strong note.,
S24,210806,1,Steph,0,0,ymazeLong,ymazeSurprise,105,50,70,85.14549067,3717.455451,ok not great,
S25,210806,1,Steph,0,0,ymazeLong,ymazeSurprise,65,32.5,35,2.511926822,1568.627623,paused bc super low performance,
S25,210806,2,Steph,0,0,ymazeSurprise,ymazeSurprise,51,50,27,2.510828976,1229.707893,not much better didn't even do update,
S23,210809,1,Abby,0,0,ymazeLong,ymazeSurprise,112,70,70,107.8599746,3672.174339,ymazeLong 15 min Latest delay 5 min Later delay to end. 84% correct 77.5% correct end at 70% correct. Performance ok but side bias switched throughout. had to switch back to ymazeLong for a couple of trials to encourage nonpreferred side. significant improvement towards the end. trouble switching sides ,
S26,210809,1,Steph,0,0,ymazeLong,ymazeSurprise,147,82.5,110,236.9439072,3641.596653,awesome job!,
S27,210809,1,Steph,0,0,ymazeLong,ymazeSurprise,71,50,42,1.958497327,2203.221766,not great on later delay,
S27,210809,2,Steph,0,0,ymazeLong,ymazeSurprise,60,72.5,39,2.00717901,1830.100149,better in second session,
S25,210809,1,Steph,0,0,ymazeLong,ymazeSurprise,124,30,79,2.291133467,3248.087216,didn't get better,
S23,210810,1,Abby,0,0,ymazeLong,ymazeSurprise,80,67.5,53,62.01870898,3684.310903,yMazeLong 10 min 75% correct. Latest Delay 5 min 68% correct. Later Delay rest of session had issues with him running to one side consistently but seemed to improve towards the end,
S26,210810,1,Teema,0,0,ymazeLong,ymazeSurprise,70,67.5,54,2.431786929,1741.188118,he started off great but dropped 30 min in so im doing pause,
S26,210810,1,Teema,0,0,ymazeSurprise,ymazeSurprise,56,85,47,2.285907111,1479.115625,he did good,
S27,210810,1,Steph,0,0,ymazeLong,ymazeSurprise,82,37.5,46,2.260266987,2178.679691,paused bc doing bad,
S27,210810,1,Steph,0,0,ymazeLong,ymazeSurprise,35,54.28571429,21,2.079422039,1027.684212,good for a ltitle then bad again,
S25,210810,1,Steph,0,0,ymazeLong,ymazeSurprise,161,60,107,100.5516811,3699.990327,actually decent job for a bit on both task and update. NOt amazing but passable,
S24,210810,1,Steph,0,0,ymazeLong,ymazeLong,63,47.5,37,2.508213071,1524.542956,not great but a couple days off so pausing,
S24,210810,2,Steph,0,0,ymazeLong,ymazeLong,80,75,61,2.684793497,1790.521796,Much better second session. seemed to remember how it worked more,
S23,210811,1,Abby,0,0,ymazeLong,ymazeSurprise,57,90,48,215.786485,3623.516685,great job today!!! yMazeLong LatestDelay then Later Delay. got most trials right ending with 90% correct. super slow though about 1 min per trial,
